Geneid	Length	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_52Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_74Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_7Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_11Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_79Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_78Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_22Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_15Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_51Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_75Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_4Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_47Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_14Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_3Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_9Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_8Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_11Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_7Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_6Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_80Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_73Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_4Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_72Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_2BAligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_17Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_49Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_5Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_76Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_16Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_48Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_77Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_12_R1Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_2Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_3BAligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_13Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_8Aligned.sortedByCoord.out.bam
ENSMMUG00000062580	1540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001382	1308	0	0	0	0	0	0	0	0	0	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000043586	3558	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	2	0	3110	0	0	0	0	0	0	872	0	0	4	0	0	0	20	0	0	0
ENSMMUG00000052364	1064	0	34	0	0	4	0	0	0	0	481	2	0	0	324	0	196	0	0	68	391	193	0	94	224	82	618	0	122	0	0	0	0	2	0	0	0
ENSMMUG00000052910	2697	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000064896	148	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000060928	3004	0	4	0	0	14	0	0	6	0	4	0	0	0	4	4	0	0	4	2	0	6	0	0	8	0	12	0	10	0	0	12	0	0	0	0	0
ENSMMUG00000011380	6149	3778	14	1124	1204	752	1650	0	4108	0	0	922	0	1	0	1813	447	6	3059	4626	3683	50	492	0	1460	1847	552	18	2	0	863	2138	0	0	2920	0	4
ENSMMUG00000002585	1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000062933	981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000059690	1920	24	0	29	0	0	62	0	25	0	0	0	0	2	254	0	1003	0	9	153	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	4	0
ENSMMUG00000055490	6024	0	300	2880	551	0	8	0	398	0	2085	1179	0	2	1778	2	1939	0	2776	2496	958	140	12	0	1772	4545	1148	1295	2	7424	0	225	0	0	232	4	830
ENSMMUG00000055003	5404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMMUG00000005777	4054	2	1056	833	63	2848	1144	0	8	0	4	532	0	0	1666	2	0	2	890	1624	1025	322	1058	155	0	484	3143	2397	0	0	0	23	0	633	7531	0	115
ENSMMUG00000024556	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000008153	4303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000017324	6749	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	312	738	0	879	74	0	13	0	628	2	0	0	0	0	0	358	0	0
ENSMMUG00000050220	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000052401	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000059892	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMMUG00000027317	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000008847	2919	0	0	0	1	0	502	0	0	0	0	102	0	0	0	0	0	0	0	1163	1531	2	1088	741	1296	813	0	0	239	0	0	1384	0	0	1248	0	0
ENSMMUG00000011424	1601	0	621	0	0	0	128	0	779	0	4	711	0	2	4	0	50	0	720	0	219	9	69	5	45	143	262	0	716	0	0	286	2282	0	922	0	191
ENSMMUG00000057396	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000036930	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000060683	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000051140	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000053368	3083	0	0	0	0	0	0	0	72	0	0	99	0	0	6	0	109	0	34	11	20	12	1	37	126	43	0	0	74	0	0	68	188	269	5	0	101
ENSMMUG00000036090	100	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000050136	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000060516	2164	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	2	0	0	0	162	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021098	6114	12	4165	872	1546	6820	2568	0	1878	0	2693	14	0	636	5408	4158	2085	24	4923	3760	4611	1213	1179	1726	7447	13	3243	2974	6378	1692	4287	5143	48	1072	120	14	128
ENSMMUG00000059986	4463	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	310	0	0	0	0
ENSMMUG00000062668	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058292	4416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000031175	1762	0	832	0	174	0	148	602	1623	418	2	2	0	4	4	2	1060	4	844	304	1670	115	404	526	0	0	397	315	0	1	723	306	2	8	0	0	748
ENSMMUG00000048085	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	220	0	0	0	226	0	0	0	0	0
ENSMMUG00000062648	1025	12	10	6	10	2	6	0	20	0	0	20	16	2	32	0	16	22	8	12	0	0	30	6	34	8	26	8	16	16	0	4	96	14	4	20	0
ENSMMUG00000054073	546	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000057626	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000018525	5963	1564	1506	740	552	0	0	38	0	0	0	3392	0	2	1980	0	5060	0	0	1696	0	8	257	0	2	0	2070	0	0	0	0	10	0	0	0	0	0
ENSMMUG00000022310	3919	0	0	554	0	0	236	0	2	0	1212	1208	0	2	427	1232	1452	2	674	1824	135	1570	126	0	491	1424	120	0	0	0	0	2059	1222	0	0	4	0
ENSMMUG00000058133	3850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	684	0	0	0	0	0	0	8466	0	0	0	6	0	0	0
ENSMMUG00000052237	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012031	2383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000021	2992	0	0	11	1239	0	285	18	0	0	956	1312	0	0	0	76	1020	0	0	0	13	123	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0
ENSMMUG00000008636	3120	0	1829	3248	1354	0	312	0	2554	0	0	4	0	4	2630	2	2	0	3900	32	9	6	544	1186	968	1136	4	2276	3408	0	1740	12	24	3806	245	0	0
ENSMMUG00000050632	3023	0	136	0	38	0	578	230	4260	0	76	4	0	0	2	0	0	0	0	7121	174	0	1398	774	3018	4655	2	1076	120	2	6	0	174	2	0	0	2
ENSMMUG00000021388	6089	11890	120	1703	20	5460	2200	0	5708	0	1440	6121	2	6	109	7266	614	2	3	4251	1902	2	618	0	13568	4183	38	6668	3188	0	2035	878	4	0	2426	2	1238
ENSMMUG00000062093	2739	4	8	0	0	0	0	2	2	2	0	4	0	8	0	8	0	2	2	0	0	4	1	10	0	0	0	2	1	0	0	0	0	0	14	2	0
ENSMMUG00000000016	2552	0	60	0	0	1876	19	6	0	40	34	316	0	0	310	0	4	0	2	872	18	161	1524	612	268	0	58	0	0	0	0	64	5	0	950	0	0
ENSMMUG00000012028	1761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	27	0	1010	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010176	4918	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	8	0	134	327	0	0	2	0	4	0	0	0	0	0	2	0	0	0
ENSMMUG00000000015	444	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058747	3253	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000059503	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSMMUG00000053405	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058339	1797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000041413	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000006252	4143	4	2	1	0	0	2087	3147	2089	2	1971	29	0	0	2	182	0	1	355	1074	72	260	2	227	0	338	1279	1287	4	0	888	33	2	0	212	0	53
ENSMMUG00000048772	1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSMMUG00000039543	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000053438	1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000047935	4801	0	0	0	0	0	0	2	0	0	774	0	0	0	0	0	0	0	216	0	0	83	0	300	0	1107	0	3	1566	0	0	117	0	0	0	0	0
ENSMMUG00000011832	2738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
ENSMMUG00000055596	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	95
ENSMMUG00000008149	2083	14	188	1822	1	7748	772	1	4306	1142	1611	534	458	136	6221	1577	4	1688	5717	6188	2180	694	1543	0	0	3197	1012	1490	4508	2	2	1075	8	20	2850	5215	2
ENSMMUG00000015664	3842	0	1361	1140	132	182	1122	348	622	2480	196	444	0	2080	900	1008	214	0	2712	0	694	1905	2070	0	2314	248	502	0	0	0	6	1898	436	2	1550	482	160
ENSMMUG00000061500	1460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000019771	6148	2	1998	1712	0	0	838	9	954	0	1804	16	0	2	16	0	0	3106	2103	189	4521	2216	1370	326	0	90	0	0	675	0	1324	254	6248	4	1177	4594	2
ENSMMUG00000063991	1580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058567	1183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055600	1187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058282	2398	0	8	0	0	0	0	0	4	0	0	34	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000044406	1356	0	0	0	0	335	164	0	0	760	0	2	0	0	0	0	0	0	0	0	72	0	5	0	0	80	0	0	0	0	0	0	0	0	0	2	0
ENSMMUG00000049847	1354	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000026424	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0
ENSMMUG00000055817	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000042021	4094	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	1250	0	2039	0	846	45	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMMUG00000006251	7465	0	621	0	0	0	394	1	0	0	1442	2	0	1	907	465	0	0	2179	2	1259	2024	316	1737	0	1050	244	1523	11	0	1538	1368	2	2	0	2	532
ENSMMUG00000002141	2073	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	2	1446	0	1018	0	1199	0	294	0	0	0	0	2	0	40	0	2	34	0	2
ENSMMUG00000008836	7019	3327	2914	1282	960	56	4547	295	4949	508	3826	5278	0	1534	3181	88	3920	10	2669	5064	5217	2609	3845	2381	914	602	3482	3104	4467	0	1558	1596	14	12	0	6991	1204
ENSMMUG00000002142	1975	0	994	602	492	0	2829	0	794	0	830	2	0	0	862	0	1846	3552	1127	0	680	1126	22	838	0	0	1116	0	137	2	0	189	6	8	0	2288	0
ENSMMUG00000019995	4997	6156	1400	2396	2	5282	2121	0	1640	2260	699	0	0	0	2855	143	4506	4	1539	354	2314	317	310	4	1928	1654	18	231	1193	3468	0	32	1003	26	331	0	28
ENSMMUG00000053224	962	14	682	0	0	55	708	0	1456	2	64	4	458	4	6	1748	2	7242	114	3208	1538	603	319	0	0	0	129	0	0	2	0	1018	4	4	0	7948	0
ENSMMUG00000015158	4009	0	14	26	503	0	184	0	11	0	2	0	0	2	0	0	0	0	52	0	0	0	0	2	0	0	426	0	0	0	0	0	8	0	2	0	0
ENSMMUG00000008835	2632	1164	1848	6	92	436	4396	0	7080	0	904	3084	0	8290	676	720	3803	2106	3823	1198	4412	2678	8666	1950	2844	1346	5672	1592	1718	0	0	2260	8	0	0	22	688
ENSMMUG00000008146	2174	0	494	0	0	0	838	2103	2462	0	32	2842	0	0	2815	1688	4	6	6	1364	2190	692	58	28	58	728	1476	0	0	0	0	111	0	7	1313	4	26
ENSMMUG00000064143	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010977	1790	0	2	0	0	0	2	2494	2	0	0	2	0	0	6	2	2	2	0	0	0	504	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
ENSMMUG00000008145	291	3865	3410	0	614	4027	745	873	1663	4331	1539	6	6364	3331	1	711	0	6231	543	544	1153	1652	517	2645	1098	631	2544	287	1560	1955	2	2589	2032	4	3727	7692	0
ENSMMUG00000056564	1455	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	510	1247	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015156	1535	0	0	778	0	0	0	0	406	0	0	0	0	0	2	0	0	0	1174	0	0	0	0	648	0	0	0	0	0	0	0	0	0	0	0	4	0
ENSMMUG00000057586	219	0	290	0	0	0	2	0	258	1607	86	0	311	1429	2	352	0	0	454	0	0	81	733	148	2	2	0	0	0	0	0	0	1240	0	0	1792	0
ENSMMUG00000054804	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSMMUG00000003343	4326	0	0	273	2	126	0	0	0	0	0	10	0	0	1580	0	76	0	0	600	0	568	542	0	0	496	14	0	128	0	55	167	0	0	0	0	0
ENSMMUG00000060391	1847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000055518	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
ENSMMUG00000025174	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000057562	1815	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	510	412	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015155	4971	0	50	24	36	0	4	0	14	0	0	546	0	108	1326	485	918	0	135	0	0	243	386	110	0	290	56	0	0	0	0	34	4	751	726	282	0
ENSMMUG00000050796	990	0	0	37	0	0	0	0	46	0	0	0	0	0	0	0	0	0	26	102	0	0	0	0	0	263	0	0	0	0	0	68	0	0	0	0	0
ENSMMUG00000045106	1738	0	2	370	0	0	294	0	914	0	2	2	0	4	6	6	1138	0	802	1280	818	1098	306	654	0	0	1268	558	638	10140	1028	1654	3096	12	836	5000	0
ENSMMUG00000061927	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000008638	5760	0	3473	630	2339	739	2396	2659	1316	48	485	757	3979	2	2522	3775	1251	520	2936	1785	506	1060	1846	1739	2719	683	1249	2997	653	0	2568	2242	418	2	354	6	446
ENSMMUG00000010973	6349	0	2	0	0	2	1297	0	0	0	6	2	0	9398	6	2	55	0	1836	564	3270	0	3196	0	0	2217	2	2	1830	0	0	110	8	2	0	8	0
ENSMMUG00000010978	2360	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000051774	2424	0	0	302	242	0	0	0	0	0	0	4	0	0	0	0	0	0	1544	0	2530	0	812	1400	0	0	336	6	0	0	2	800	466	0	0	0	0
ENSMMUG00000052045	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0
ENSMMUG00000019994	8746	0	2451	981	622	5525	629	0	170	306	1508	30	0	4	1368	5793	4717	2	42	884	1077	241	562	515	15	532	530	774	1770	1808	75	297	398	9458	2208	18	0
ENSMMUG00000050423	1049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0
ENSMMUG00000031655	1391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000053265	1477	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	78	200	0	0	0	0
ENSMMUG00000022884	2776	7970	45355	9302	8268	20898	5302	35432	38052	4928	9790	5730	13772	45161	6558	11170	2024	43794	4072	32632	53372	15982	12706	15100	6714	8485	10100	4046	32480	70692	10204	23001	26480	22818	25860	156112	4
ENSMMUG00000063102	1550	27253	13426	2378	4425	17580	8401	3925	10471	26637	3164	4249	7895	8318	2929	13360	945	11870	5375	5029	5083	5562	15561	4368	3969	7716	17195	1802	4376	13321	1641	8557	17440	5403	2903	4938	2310
ENSMMUG00000010979	1393	0	0	0	4	0	0	0	0	0	0	4	0	0	2	2	102	4	6	0	0	0	0	0	0	0	210	0	0	2	0	0	2	2	0	2	0
ENSMMUG00000015150	5165	0	369	2007	2219	9818	7172	4844	26421	232	6212	5526	0	390	14821	8721	3907	2712	12522	6574	8983	1894	6756	1392	4044	6922	5915	4465	2048	60	1468	3719	4957	21	1604	396	122
ENSMMUG00000010970	5066	0	17	2	4	2556	1347	0	4054	16	4104	1402	0	8	12	3448	122	6	3712	1180	3330	300	2108	746	2	3061	1683	2231	12	2	0	0	10	12	1690	6	134
ENSMMUG00000010980	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000064110	1702	5878	26677	5319	4004	12035	3006	20994	22137	4924	6078	3769	9167	25944	3871	6021	1401	23965	2365	19712	29465	10002	7997	10460	3902	4691	4695	2586	17689	44985	6049	12659	16196	13329	12609	86929	0
ENSMMUG00000008917	496	0	2	0	0	0	0	0	0	0	0	8	0	16	46	12	20	22	8	600	0	2	0	0	0	0	0	0	0	8	0	0	18	64	0	10	0
ENSMMUG00000053474	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000022886	825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058556	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	201	0	0	116	0	0	0	0	0
ENSMMUG00000011221	7565	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	186	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000049444	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ENSMMUG00000040678	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMMUG00000006022	3902	0	0	0	0	0	0	544	0	0	1	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0
ENSMMUG00000001803	3165	0	0	0	0	0	0	0	0	0	1834	0	0	825	0	0	2	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010961	4050	0	0	1139	212	0	0	0	0	2	0	0	0	0	0	0	703	2	0	0	269	0	0	0	0	699	0	0	32	0	0	0	0	0	0	2	0
ENSMMUG00000059457	1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000022173	1953	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000047604	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
